movieId,poster_path,overview,release_year,duration,language,tmdb_rating,vote_count
376660,/1LyFay8CGf8mhPRDrMe0ljWw9GK.jpg,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",2016,105,EN,7.159,4084
337674,/lpKIazNJncpV3sJ5MyTFS5tfTZk.jpg,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",2016,131,FR,6.66,1889
376482,/wELcQAA77XLqYL09wZH5FAMkmnU.jpg,"The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",2016,73,EN,6.924,79
376867,/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",2016,111,EN,7.371,7139
333484,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",2016,132,EN,6.461,6042
396535,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",2016,118,KO,7.75,7710
213681,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.,2016,95,EN,5.745,1759
390734,/xGMgspge6uYoypRiasAmlluDlXH.jpg,"The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",2016,115,JA,6.739,702
296524,/jgBIYCZACe3iaS9TL2XzVGkO5p5.jpg,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",2016,107,EN,6.878,4602
283366,/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,2016,127,EN,6.8,10099
346685,/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",2016,112,EN,6.4,5761
313297,/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",2016,102,EN,7.634,3615
95610,/5hHomngoPZrNoXOPlyaHV6eXaQW.jpg,"After breaking up with Mark Darcy five years earlier, Bridget Jones' happily-ever-after hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. Then her love life takes a turn - while a weekend away at a music festival, she meets a dashing American named Jack, who is everything Mark is not, and spends a night with him. A week later, she runs into newly-separated Mark, and has a one-night dalliance. In an unlikely twist, she finds herself pregnant, but with one hitch - she's not sure of the identity of her baby's father - Mark or Jack.",2016,123,EN,6.407,2962
374617,/fEwo3gZfbeoovdcTyf4o4wATE1r.jpg,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.",2016,109,EN,6.466,1393
302946,/fceheXB5fC4WrLVuWJ6OZv9FXYr.jpg,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",2016,128,EN,7.097,6377
225745,/bXhogkZCR0aOQ077rfMULYbDmtH.jpg,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.",2013,90,JA,7.626,349
315011,/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",2016,120,JA,7.2,1358
357786,/vftYhVOdvMCmb0dQIRIKmUYG9TU.jpg,"One day, Koyomi Araragi encounters the horrifying vampire, Kiss-shot Acerola-orion Heart-under-blade A.K.A. the ""King of Apparitions."" He saves the fatally wounded Kiss-shot by offering his blood at the expense of his own life as a human. Now Koyomi has to face the vampire hunters to retrieve Kiss-shot’s limbs which were taken by these hunters...",2016,64,JA,7.7,278
36161,/jSzuXChK281KUVFAZApTDJshHrZ.jpg,"In the chokehold of the pangs of a morning hunger, the gluttonous Vinni-Pukh ponders the existential questions that burn the empty-bellied mind: “Why do bees exist? And why does honey exist? In order for me to eat it..”. Vinni enlists the help of his trusted, porky companion Pyatachok on a quest to perform a stratospheric honey heist - disguised as a black cloud, and with only their sky blue balloons to assist in his ascent.",1969,11,RU,7.3,147
36163,/dHXgv9GGgmoaWN6VAfLICvS6c2C.jpg,This was the second of the Russian Winnie-the-Pooh series. This one had Pooh and Piglet visiting Rabbit for a meal with honey.,1971,10,RU,7.4,124
36162,/zOnnIpNwDMxGSScB0MjLi2GeMoQ.jpg,"Another Russian Winnie-the-Pooh story. This time the donkey, known from the Pooh stories as Eeyore, is sad because he has no tail. Pooh goes in search of one and finds it attached to a bell that hangs from the treehouse of one Owl.",1972,21,RU,7.483,115
296193,/sX66iM4rds1pkLBbNYOVWSTcMZR.jpg,"Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too easy.",2010,71,EN,6.8,50
372058,/8GJsy7w7frGquw1cy9jasOGNNI1.jpg,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",2016,106,JA,8.485,11706
401650,/jDixhOwE3MszqEdZ87464mMaESB.jpg,"Wonder Woman, Supergirl, Batgirl, Harley Quinn, Bumblebee, Poison Ivy and Katana band together to navigate the twists and turns of high school in DC Super Hero Girls: Hero of the Year.",2016,72,EN,6.0,53
324786,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",2016,139,EN,8.193,14028
408546,/56PQtVg4SGhttbMBPHJobCWQEXJ.jpg,"With nothing off-limits, David Cross is unapologetic, insightful, and biting in his Netflix original stand-up comedy special, MAKING AMERICA GREAT AGAIN. Filmed live at The Paramount Theatre in Austin, TX, Cross takes aim the current political landscape.",2016,74,EN,6.489,45
333372,/t3M1RDGesEUwBP5EAXUPLSiIJhb.jpg,An ostrich is trying to learn how to fly in a dessert.,1986,4,RU,6.6,42
351211,/Ai73frMEz68bibFGRlPKdWBaIaq.jpg,Students on a camping trip discover something sinister is lurking beyond the trees.,2016,89,EN,5.222,1928
284564,/jHkIIkP4O0vUkSACcizOPZQIiF7.jpg,"Five carnival workers are kidnapped and held hostage in an abandoned, Hell-like compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns.",2016,102,EN,5.4,801
410199,/mU4VeXVK18JtCZsy7i0zczlA9p7.jpg,Two old friends living in a dystopic future become trapped in a mysterious time loop — one that may have something to do with an ongoing battle between an omnipotent corporation and a ragtag band of rebels.,2016,88,EN,6.097,1191
332210,/pwGolX8JmGJhhcUjO5SJt38Uk0m.jpg,"Storks deliver babies…or at least they used to. Now they deliver packages for a global internet retail giant. Junior, the company’s top delivery stork, is about to be promoted when he accidentally activates the Baby Making Machine, producing an adorable and wholly unauthorized baby girl...",2016,87,EN,6.66,2369
339116,/9xMMUsqz7MxQUPToJqhfYAebQBo.jpg,"Six children genetically cross-bred with avian DNA, complete with wings, take flight around the country to discover their origins.",2016,88,EN,4.9,253
325385,/iJTWnSa3YOnD15zMME3ox9GP8XA.jpg,"A portrait of Alejandro Jodorowsky’s young adulthood, set in the 1940s and 50s, in the electric capital city of Santiago. There, he decides to become a poet and is introduced, by destiny, into the foremost bohemian and artistic circle of the time.",2016,128,ES,7.5,187
375366,/vdCD8z55a4RNmHQDPIpuMFqoY2B.jpg,"In the future, a strange fungus has changed nearly everyone into thoughtless, flesh-eating monsters. When a scientist and a teacher find a girl who seems to be immune to the fungus, they all begin a journey to save humanity.",2016,110,EN,6.558,2007
329865,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",2016,116,EN,7.612,18151
298583,/usBaQ6oqSBcooG36ClRuhC3W7dq.jpg,"Maggie is an uptight, single mother and college writing teacher from New York City. In an effort to reconnect with her troubled teen daughter Summer, she decides to embark on a journey to a Tuscan village where she frequented in her younger days. Upon arrival, Maggie runs into Luca a handsome former lover who is still a bachelor and lives with his eighty-year-old mother Carmen. Summer (missing her “bad boy” boyfriend in NYC) and Carmen (secretly planning a wedding against Luca’s wishes to MARCELINO, her one true love in Rome) impulsively steal Luca’s car and race off to Rome. Maggie and Luca quickly pursue allowing the two mismatched couples to spend some time together and develop a new understanding of each other.",2016,90,EN,5.0,248
411009,/he85BGyoCi42KWtwkC2sXlqdkWQ.jpg,"This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",2016,92,EN,6.627,560
377492,/rRDdvaJsiZimm1enx2ApkCxaee4.jpg,"On the eve of a Kate's 30th birthday, she agrees to let her two lifelong friends, Evie and Charlie, throw her a party. But what's supposed to be a simple celebration becomes a wild who's who of past and present, and things quickly spiral out of control.",2016,87,EN,5.8,83
402193,/jj1WvBwmGUYJKdsd12xhOol5trP.jpg,"When eighteen-year-old Pasha rescues a beautiful young woman from a band of strangely powerful attackers, he discovers an underworld of supernatural beings living among us.",2016,97,RU,4.7,60
392820,/8YHqUETRBIFza756s8kcuU8XhEQ.jpg,"No other band in rock'n'roll history has rivaled The Stooges' combination of heavy primal throb, spiked psychedelia, blues-a-billy grind, complete with succinct angst-ridden lyrics, and a snarling, preening leopard of a frontman who somehow embodies Nijinsky, Bruce Lee, Harpo Marx, and Arthur Rimbaud all rolled into one. There is no precedent for The Stooges, while those inspired by them are now legion.  The film will present the context of their emergence musically, culturally, politically, historically, and relate their adventures and misadventures while charting their inspirations and the reasons behind their initial commercial challenges, as well as their long-lasting legacy.",2016,108,EN,6.8,131
55504,/3ngHrgIt33g0IEjl7rvzGLQ8wpj.jpg,"Katelin Kingsford, an Olympic hopeful figure skater wants to train with a Russian figure skating coach. In order to go to go to the school that Natasha is at, Katelin gets a scholarship playing on the girls hockey team.",2005,88,EN,6.0,135
379990,/jvKECIiRF6qSp6LOXKfkuw1XpIO.jpg,"Katherine, a high-powered executive who believes men are intimidated by her career, is persuaded by her friend to create an internet dating profile claiming she is an executive assistant.",2016,84,EN,6.0,51
313369,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",2016,129,EN,7.899,17215
394822,/7WWnFb1RTgnkiUHoqFD52qiTc9f.jpg,A 14-year old boy’s life changes forever when his estranged mother introduces him to the music of The Clash in 1979 London.,2017,92,EN,6.2,33
407806,/tcKNWD6IFPPsvkpvyZ548naz0is.jpg,An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,2016,100,EN,7.896,752
207932,/cnqvFvjAaV28F1tU7986VVg0WP7.jpg,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot.",2016,121,EN,6.077,6308
331313,/yvWcTrRCzE4C2hkd2wV4erPuKCn.jpg,An ordinary suburban couple finds it’s not easy keeping up with the Joneses – their impossibly gorgeous and ultra-sophisticated new neighbors – especially when they discover that Mr. and Mrs. “Jones” are covert operatives.,2016,105,EN,6.093,2044
406992,/aRHfKgRaLmnWInSRsaPcx4bWEzR.jpg,"Everything changes for Eva when she receives an insurance settlement check accidentally made out for $5,000,000 instead of the expected $50,000. She and her best friend take the money and head out for the adventure of a lifetime.",2016,96,EN,6.2,93
377448,/56KEpnJWe5KvpiPu5XmK14L7Wyr.jpg,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a gender ambiguous scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils her latest creation: a muscular man named 'Rocky'.",2016,88,EN,5.102,206
343611,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",2016,118,EN,5.994,4985
421854,/9a2O1CVhw7L339aSF6lZJhYcP7j.jpg,"Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",2016,63,EN,6.736,70
29136,/20dVWa6Ujpsx6nQxaSp0cEhX3Tu.jpg,"Charlie Gordon is mentally handicapped and all he wants in life is to be a genius. When he gets picked for experimental surgery it looks like his dream may finally come true. But the surgery has side effects that could could kill Charlie. Can Charlie survive being just plain old ""Charlie Gordon"" and will his newfound romance survive this test of character?",2000,91,EN,5.63,23
334541,/o9VXYOuaJxCEKOxbA86xqtwmqYn.jpg,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",2016,138,EN,7.547,5956
419639,/1vgtCoBbBzeoW78g8fHT4EekoM2.jpg,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",2016,84,EN,6.7,361
334543,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",2016,118,EN,8.048,6667
413279,/jVSmX89BvsQV2z3wh2IVYVNVw1a.jpg,Discover what Thor was up to during the events of Captain America: Civil War.,2016,3,EN,7.267,543
338964,/xmsEwpA2fSq6IO3sfKrLuIPLHSc.jpg,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",2016,92,EN,5.413,808
413361,/tVHylGMKtF8Fs1ILYLvffpbbkUD.jpg,"On-ice enforcers struggle to rise through the professional ranks of the world's most prestigious hockey league, only to be confronted with a new found fight for the existence of the role itself.",2016,108,EN,7.105,38
393561,/rxrkcyNNughClOL8j8qwNgY9xI5.jpg,"Capturing the story of WikiLeaks founder Julian Assange with unprecedented access, director Laura Poitras finds herself caught between the motives and contradictions of Assange and his inner circle in a documentary portrait of power, betrayal, truth and sacrifice.",2017,91,EN,6.683,71
393764,/7I7AxQAlvufEg2aWFd2HbS4f47B.jpg,"1975. When Seyolo Zantoko, a doctor from the Congo who has managed, along with his family, to flee tyranny, is hired by the mayor of a small town in northern France, he begins a struggle to adapt to a new life and gain the trust of the prejudiced villagers.",2016,94,FR,6.8,654
33065,/6TbmALbiJNDsEGAmse0Yzp4PDjF.jpg,"Alesha Popovich has to catch Tugarin Zmey and bring back the stolen money with the help of a talking Horse (which talks all the time and has an opinion on everything), a wise granny, a donkey and a beauty Lyubava.",2004,72,RU,6.888,120
419546,/tTqI2xoB7cGO7HASB22Sss6x44J.jpg,"We live in a world where the powerful deceive us. We know they lie. They know we know they lie. They do not care. We say we care, but we do nothing, and nothing ever changes. It is normal. Welcome to the post-truth world. How we got to where we are now…",2016,167,EN,7.423,137
279229,/kxRqokSkj6HWuwVCbnddPFg73CM.jpg,"Gwen has just discovered, that she's the final member of the secret time-traveling Circle of Twelve. Now she has to juggle with constant trips to the past, her relationships with Gideon and figuring out dark secrets surrounding the Circle.",2014,116,DE,7.1,999
378064,/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",2016,129,JA,8.4,4077
77304,/H4WHAm4yHcTUMvPgupZ5OcV4nc.jpg,"A Soviet cult cartoon, so untypical for a Western viewer, especially, a little one. A boy named Malysh (""A Little One"") suffers from solitude being the youngest of the three children in a Swedish family. The acute sense of solitude makes him desperately want a dog, but before he gets one, he ""invents"" a friend - the very Karlson who lives upon the roof. So typical for the Russian culture spirit of mischief, which is, actually, never punished, and the notion that relative welfare not necessarily means happiness made the book by Astrid Lindgren and its TV adaptations tremendously popular in the Soviet Union and nowadays Russia and vice versa - somewhat alienated to the Western reader and viewer (see User's comments below). However, both the book and the cartoon are truly universal - entertaining and funny for the children and thought-provoking and somewhat sad for grownups.",1968,19,RU,6.985,100
277834,/9tzN8sPbyod2dsa0lwuvrwBDWra.jpg,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",2016,107,EN,7.6,13001
384682,/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg,"When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his co-workers organize a Christmas party in an effort to impress a potential client and save their jobs. But the party gets out of control…",2016,105,EN,5.69,2095
365942,/lRBl9mfvUbZeaAyXoP09XwPOo0W.jpg,A young man raised by scientists on Mars returns to Earth to find his father.,2017,121,EN,7.1,2471
339396,/hPoSSqDqkKSIP2l3t6pyre9u5Ze.jpg,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",2016,98,EN,5.757,807
330459,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,2016,133,EN,7.494,15502
381288,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",2017,117,EN,7.341,17596
346672,/v1ciDCWMG47gdT4kMyjyQbnLQQn.jpg,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",2016,91,EN,5.895,3731
376290,/ptfvQlqe2xJiMSewSj52qAVq5z0.jpg,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.,2016,133,EN,7.43,1840
274870,/oZpdONg32luHu0g8HcysuPgSlIK.jpg,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",2016,116,EN,6.952,13480
381284,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",2016,127,EN,8.055,9906
310307,/8gLIksu5ggdfBL1UbeTeonHquxl.jpg,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",2016,115,EN,7.13,5043
393457,/rQhxwViLVWjfp4Bop2QoXdYx8xH.jpg,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",2016,139,EN,6.9,2646
356305,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,2016,111,EN,6.387,4217
335797,/zZTlF2eVVUkbdmccd3bNUU9T9sD.jpg,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,2016,107,EN,7.112,8050
194310,/l66ZkItJmi4er0I0mGe4mksjfB.jpg,Prizefighter Mason loses his opening fight so wife Rose leaves him for Hollywood. Without her around Mason trains and starts winning. Rose comes back and wants Mason to dump his manager Regan and replace him with her secret lover Lewis.,1931,73,EN,5.656,16
121856,/nhiShTvoga8fyGX8468hLj6pCtW.jpg,"Through a technology that unlocks the generic memories of his ancestor in 15th century Spain, Callum Lynch discovers he is a descendant of an ancient line of Assassins and amasses lethal skills to take on the oppressive Templar Order.",2016,116,EN,5.428,7801
381289,/3jcNvhtVQe5Neoffdic39fRactM.jpg,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,2017,100,EN,7.636,3371
87852,/4nzXjtfeOQqoLK2ZuUwI5SpRgGV.jpg,"Construction worker Donald is having a hard time getting anything good to eat since his wife has decided to only cook gourmet foods. That and her constant harping causes him to snap, so he whacks her. Somewhere in the confusion he comes up with a new use for the microwave oven, and begins to eat much better. Soon he's experimenting with different recipes. And different meats.",1983,76,EN,4.3,87
345922,/huRhv4IZDk2ds0DIDkI6uxdmb6J.jpg,"When one school teacher gets the other fired, he is challenged to an after-school fight.",2017,91,EN,6.053,1251
411019,/zwd0Zti7BvY1mO0mTPzM0fRrtc6.jpg,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.",2017,93,EN,7.727,481
146836,/7sLJaT9BmvuO1mSe41HqA0AfPOP.jpg,Twenty male inmates in a Kentucky prison form an unlikely Shakespearean acting troupe.,2005,93,EN,5.8,4
404378,/nBYG0D2FcbL1m926sIj7RN4m0sb.jpg,"James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",2016,103,EN,7.905,1463
324849,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",2017,104,EN,7.224,5093
16487,/1ZjjFcUZpoWOuVjYcUuiF2oEmNj.jpg,Four carolling children meet Jesus and Santa Claus and learn the true meaning of Christmas.,1995,5,EN,6.597,67
417427,/bFBPYJRnJqYT6JlqRMG3vdKvXW9.jpg,Contemporary Moscow. Ninth-grader Kolya falls in love with a beautiful young teacher at his high school. The most beautiful girl in the senior class falls in love with him. How will he make his way through this triangle?,2016,95,RU,5.488,40
423122,/fL0q2Po8uD75wcU2mu8MPN4pjge.jpg,Emmy-winning comedian Dana Carvey blends pitch-perfect tales on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,2016,64,EN,6.2,56
211387,/4vFKKWPvCVDJTOWiwReBfpAMScP.jpg,"The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac.",2013,15,EN,7.245,793
24439,/iwcrJ1uUwIFmBPpiFPGXgfQiOq6.jpg,"Regardless of Joe Rogan's success on television with the Ultimate Fighting Championship or hosting Fear Factor or co-starring in NewsRadio, his true love is stand-up comedy. With more than 15 years as a touring comedian, Rogan has honed an opinionated comedic style that challenges the status quo. From his unorthodox ideas for peace in the Middle East to debunking the myth of Noah's Ark and appreciating the vastness of space - all of the energy of a live Joe Rogan performance is captured on Joe Rogan: Live!",2006,58,EN,6.4,20
362584,/mRknveOnc7dgTQHDHjePgHFPy6P.jpg,"Koyomi Araragi was turned into a vampire by the legendary vampire, Kiss-shot Acerola-orion Heart-under-blade, and he needs to revive the weakened vampire back to her complete form to return to being human again. The only way for Koyomi to achieve his goal is to fight the three vampire hunters – Dramaturgy, Episode and Guillotinecutter.",2016,64,JA,8.1,202
432959,/lQ6wVl0FOBy0aJm0IqPRLiguh44.jpg,America's king of clean comedy delivers wickedly funny jokes in his fifth hour-long special.,2017,73,EN,6.928,76
362585,/rfKHhHvSwyCv59Ow6wuGX67RkXR.jpg,"With help from Meme Oshino, the apparition specialist, Koyomi defeats the three powerful vampire hunters: Dramaturgy, Episode and Guillotinecutter. Koyomi takes back all the limbs of Kiss-shot Acerola-orion Heart-under-blade in order to become a human again.",2017,83,JA,8.054,212
324552,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",2017,122,EN,7.3,13340
419430,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",2017,104,EN,7.616,17784
263115,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",2017,137,EN,7.82,19551
293167,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",2017,118,EN,6.545,10607
180863,/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",2017,117,EN,6.946,3175
416477,/9fJTT8pBxxQsFILJHTtHhdYFr77.jpg,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",2017,120,EN,7.33,2469
334532,/1s5j2raM0vSQ5pqB41TKN44oO0d.jpg,"Three extraordinary stories covering infidelity, adoption, and a drug dealer turned actor intertwine as characters meet in the streets of London.",2016,93,EN,6.195,164
